==54622== Memcheck, a memory error detector
==54622== Copyright (C) 2002-2022, and GNU GPL'd, by Julian Seward et al.
==54622== Using Valgrind-3.22.0 and LibVEX; rerun with -h for copyright info
==54622== Command: ./client 0 0 lowmem members
==54622== 
INFO: RS2 user client - release #225
ERROR: mapdata CRC check failed
ERROR: mapdata CRC check failed
ERROR: mapdata CRC check failed
Packet: 237 PACKETTYPE_237_REBUILD_NORMAL
Packet: 32 PACKETTYPE_032_CHAT_FILTER_SETTINGS
Packet: 139 PACKETTYPE_139_UPDATE_UID192
Packet: 193 PACKETTYPE_193_RESET_CLIENT_VARCACHE
Packet: 150 PACKETTYPE_150_VARP_SMALL
Packet: 175 PACKETTYPE_175_VARP_LARGE
Packet: 175 PACKETTYPE_175_VARP_LARGE
Packet: 175 PACKETTYPE_175_VARP_LARGE
Packet: 175 PACKETTYPE_175_VARP_LARGE
Packet: 150 PACKETTYPE_150_VARP_SMALL
Packet: 150 PACKETTYPE_150_VARP_SMALL
Packet: 150 PACKETTYPE_150_VARP_SMALL
Packet: 150 PACKETTYPE_150_VARP_SMALL
Packet: 150 PACKETTYPE_150_VARP_SMALL
Packet: 150 PACKETTYPE_150_VARP_SMALL
Packet: 150 PACKETTYPE_150_VARP_SMALL
Packet: 150 PACKETTYPE_150_VARP_SMALL
Packet: 150 PACKETTYPE_150_VARP_SMALL
Packet: 150 PACKETTYPE_150_VARP_SMALL
Packet: 150 PACKETTYPE_150_VARP_SMALL
Packet: 150 PACKETTYPE_150_VARP_SMALL
Packet: 150 PACKETTYPE_150_VARP_SMALL
Packet: 150 PACKETTYPE_150_VARP_SMALL
Packet: 150 PACKETTYPE_150_VARP_SMALL
Packet: 150 PACKETTYPE_150_VARP_SMALL
Packet: 150 PACKETTYPE_150_VARP_SMALL
Packet: 150 PACKETTYPE_150_VARP_SMALL
Packet: 150 PACKETTYPE_150_VARP_SMALL
Packet: 150 PACKETTYPE_150_VARP_SMALL
Packet: 150 PACKETTYPE_150_VARP_SMALL
Packet: 150 PACKETTYPE_150_VARP_SMALL
Packet: 150 PACKETTYPE_150_VARP_SMALL
Packet: 150 PACKETTYPE_150_VARP_SMALL
Packet: 150 PACKETTYPE_150_VARP_SMALL
Packet: 150 PACKETTYPE_150_VARP_SMALL
Packet: 150 PACKETTYPE_150_VARP_SMALL
Packet: 150 PACKETTYPE_150_VARP_SMALL
Packet: 150 PACKETTYPE_150_VARP_SMALL
Packet: 150 PACKETTYPE_150_VARP_SMALL
Packet: 150 PACKETTYPE_150_VARP_SMALL
Packet: 150 PACKETTYPE_150_VARP_SMALL
Packet: 150 PACKETTYPE_150_VARP_SMALL
Packet: 150 PACKETTYPE_150_VARP_SMALL
Packet: 150 PACKETTYPE_150_VARP_SMALL
Packet: 150 PACKETTYPE_150_VARP_SMALL
Packet: 150 PACKETTYPE_150_VARP_SMALL
Packet: 150 PACKETTYPE_150_VARP_SMALL
Packet: 150 PACKETTYPE_150_VARP_SMALL
Packet: 150 PACKETTYPE_150_VARP_SMALL
Packet: 150 PACKETTYPE_150_VARP_SMALL
Packet: 150 PACKETTYPE_150_VARP_SMALL
Packet: 150 PACKETTYPE_150_VARP_SMALL
Packet: 136 PACKETTYPE_136_RESET_ANIMS
Packet: 4 PACKETTYPE_004_MESSAGE_PRIVATE
Packet: 150 PACKETTYPE_150_VARP_SMALL
Packet: 150 PACKETTYPE_150_VARP_SMALL
Packet: 150 PACKETTYPE_150_VARP_SMALL
Packet: 150 PACKETTYPE_150_VARP_SMALL
Packet: 150 PACKETTYPE_150_VARP_SMALL
Packet: 184 PACKETTYPE_184_PLAYER_INFO
Packet: 1 PACKETTYPE_001_NPC_INFO
Packet: 135 PACKETTYPE_135_UPDATE_ZONE_FULL_FOLLOWS
Packet: 135 PACKETTYPE_135_UPDATE_ZONE_FULL_FOLLOWS
Packet: 135 PACKETTYPE_135_UPDATE_ZONE_FULL_FOLLOWS
Packet: 135 PACKETTYPE_135_UPDATE_ZONE_FULL_FOLLOWS
Packet: 135 PACKETTYPE_135_UPDATE_ZONE_FULL_FOLLOWS
Packet: 135 PACKETTYPE_135_UPDATE_ZONE_FULL_FOLLOWS
Packet: 135 PACKETTYPE_135_UPDATE_ZONE_FULL_FOLLOWS
Packet: 135 PACKETTYPE_135_UPDATE_ZONE_FULL_FOLLOWS
Packet: 135 PACKETTYPE_135_UPDATE_ZONE_FULL_FOLLOWS
Packet: 135 PACKETTYPE_135_UPDATE_ZONE_FULL_FOLLOWS
Packet: 135 PACKETTYPE_135_UPDATE_ZONE_FULL_FOLLOWS
Packet: 135 PACKETTYPE_135_UPDATE_ZONE_FULL_FOLLOWS
Packet: 135 PACKETTYPE_135_UPDATE_ZONE_FULL_FOLLOWS
Packet: 135 PACKETTYPE_135_UPDATE_ZONE_FULL_FOLLOWS
Packet: 135 PACKETTYPE_135_UPDATE_ZONE_FULL_FOLLOWS
Packet: 135 PACKETTYPE_135_UPDATE_ZONE_FULL_FOLLOWS
Packet: 135 PACKETTYPE_135_UPDATE_ZONE_FULL_FOLLOWS
Packet: 135 PACKETTYPE_135_UPDATE_ZONE_FULL_FOLLOWS
Packet: 135 PACKETTYPE_135_UPDATE_ZONE_FULL_FOLLOWS
Packet: 135 PACKETTYPE_135_UPDATE_ZONE_FULL_FOLLOWS
Packet: 135 PACKETTYPE_135_UPDATE_ZONE_FULL_FOLLOWS
Packet: 135 PACKETTYPE_135_UPDATE_ZONE_FULL_FOLLOWS
Packet: 135 PACKETTYPE_135_UPDATE_ZONE_FULL_FOLLOWS
Packet: 135 PACKETTYPE_135_UPDATE_ZONE_FULL_FOLLOWS
Packet: 135 PACKETTYPE_135_UPDATE_ZONE_FULL_FOLLOWS
Packet: 135 PACKETTYPE_135_UPDATE_ZONE_FULL_FOLLOWS
Packet: 135 PACKETTYPE_135_UPDATE_ZONE_FULL_FOLLOWS
Packet: 135 PACKETTYPE_135_UPDATE_ZONE_FULL_FOLLOWS
Packet: 135 PACKETTYPE_135_UPDATE_ZONE_FULL_FOLLOWS
Packet: 135 PACKETTYPE_135_UPDATE_ZONE_FULL_FOLLOWS
Packet: 135 PACKETTYPE_135_UPDATE_ZONE_FULL_FOLLOWS
Packet: 135 PACKETTYPE_135_UPDATE_ZONE_FULL_FOLLOWS
Packet: 135 PACKETTYPE_135_UPDATE_ZONE_FULL_FOLLOWS
Packet: 135 PACKETTYPE_135_UPDATE_ZONE_FULL_FOLLOWS
Packet: 135 PACKETTYPE_135_UPDATE_ZONE_FULL_FOLLOWS
Packet: 7 PACKETTYPE_007_UPDATE_ZONE_PARTIAL_FOLLOWS
Packet: 223 PACKETTYPE_223_ZONE_PROTO_OBJ_ADD
Packet: 7 PACKETTYPE_007_UPDATE_ZONE_PARTIAL_FOLLOWS
Packet: 223 PACKETTYPE_223_ZONE_PROTO_OBJ_ADD
Packet: 7 PACKETTYPE_007_UPDATE_ZONE_PARTIAL_FOLLOWS
Packet: 223 PACKETTYPE_223_ZONE_PROTO_OBJ_ADD
Packet: 135 PACKETTYPE_135_UPDATE_ZONE_FULL_FOLLOWS
Packet: 135 PACKETTYPE_135_UPDATE_ZONE_FULL_FOLLOWS
Packet: 135 PACKETTYPE_135_UPDATE_ZONE_FULL_FOLLOWS
Packet: 135 PACKETTYPE_135_UPDATE_ZONE_FULL_FOLLOWS
Packet: 135 PACKETTYPE_135_UPDATE_ZONE_FULL_FOLLOWS
Packet: 135 PACKETTYPE_135_UPDATE_ZONE_FULL_FOLLOWS
Packet: 135 PACKETTYPE_135_UPDATE_ZONE_FULL_FOLLOWS
Packet: 135 PACKETTYPE_135_UPDATE_ZONE_FULL_FOLLOWS
Packet: 135 PACKETTYPE_135_UPDATE_ZONE_FULL_FOLLOWS
Packet: 7 PACKETTYPE_007_UPDATE_ZONE_PARTIAL_FOLLOWS
Packet: 223 PACKETTYPE_223_ZONE_PROTO_OBJ_ADD
Packet: 135 PACKETTYPE_135_UPDATE_ZONE_FULL_FOLLOWS
Packet: 135 PACKETTYPE_135_UPDATE_ZONE_FULL_FOLLOWS
Packet: 135 PACKETTYPE_135_UPDATE_ZONE_FULL_FOLLOWS
Packet: 135 PACKETTYPE_135_UPDATE_ZONE_FULL_FOLLOWS
Packet: 135 PACKETTYPE_135_UPDATE_ZONE_FULL_FOLLOWS
Packet: 98 PACKETTYPE_098_UPDATE_INV_FULL
Packet: 98 PACKETTYPE_098_UPDATE_INV_FULL
Packet: 129 PACKETTYPE_129_IFACE_CLOSE
Packet: 239 PACKETTYPE_239_CAM_RESET
Packet: 201 PACKETTYPE_201_IFACE_SETTEXT
Packet: 167 PACKETTYPE_167_IFACE_OPENSIDEOVERLAY
Packet: 167 PACKETTYPE_167_IFACE_OPENSIDEOVERLAY
Packet: 167 PACKETTYPE_167_IFACE_OPENSIDEOVERLAY
Packet: 2 PACKETTYPE_002_IFACE_SETCOLOUR
Packet: 2 PACKETTYPE_002_IFACE_SETCOLOUR
Packet: 2 PACKETTYPE_002_IFACE_SETCOLOUR
Packet: 2 PACKETTYPE_002_IFACE_SETCOLOUR
Packet: 2 PACKETTYPE_002_IFACE_SETCOLOUR
Packet: 2 PACKETTYPE_002_IFACE_SETCOLOUR
Packet: 2 PACKETTYPE_002_IFACE_SETCOLOUR
Packet: 2 PACKETTYPE_002_IFACE_SETCOLOUR
Packet: 2 PACKETTYPE_002_IFACE_SETCOLOUR
Packet: 2 PACKETTYPE_002_IFACE_SETCOLOUR
Packet: 2 PACKETTYPE_002_IFACE_SETCOLOUR
Packet: 2 PACKETTYPE_002_IFACE_SETCOLOUR
Packet: 2 PACKETTYPE_002_IFACE_SETCOLOUR
Packet: 2 PACKETTYPE_002_IFACE_SETCOLOUR
Packet: 2 PACKETTYPE_002_IFACE_SETCOLOUR
Packet: 2 PACKETTYPE_002_IFACE_SETCOLOUR
Packet: 2 PACKETTYPE_002_IFACE_SETCOLOUR
Packet: 2 PACKETTYPE_002_IFACE_SETCOLOUR
Packet: 2 PACKETTYPE_002_IFACE_SETCOLOUR
Packet: 2 PACKETTYPE_002_IFACE_SETCOLOUR
Packet: 2 PACKETTYPE_002_IFACE_SETCOLOUR
Packet: 2 PACKETTYPE_002_IFACE_SETCOLOUR
Packet: 2 PACKETTYPE_002_IFACE_SETCOLOUR
Packet: 2 PACKETTYPE_002_IFACE_SETCOLOUR
Packet: 2 PACKETTYPE_002_IFACE_SETCOLOUR
Packet: 2 PACKETTYPE_002_IFACE_SETCOLOUR
Packet: 2 PACKETTYPE_002_IFACE_SETCOLOUR
Packet: 2 PACKETTYPE_002_IFACE_SETCOLOUR
Packet: 2 PACKETTYPE_002_IFACE_SETCOLOUR
Packet: 2 PACKETTYPE_002_IFACE_SETCOLOUR
Packet: 2 PACKETTYPE_002_IFACE_SETCOLOUR
Packet: 2 PACKETTYPE_002_IFACE_SETCOLOUR
Packet: 2 PACKETTYPE_002_IFACE_SETCOLOUR
Packet: 2 PACKETTYPE_002_IFACE_SETCOLOUR
Packet: 2 PACKETTYPE_002_IFACE_SETCOLOUR
Packet: 2 PACKETTYPE_002_IFACE_SETCOLOUR
Packet: 2 PACKETTYPE_002_IFACE_SETCOLOUR
Packet: 2 PACKETTYPE_002_IFACE_SETCOLOUR
Packet: 2 PACKETTYPE_002_IFACE_SETCOLOUR
Packet: 2 PACKETTYPE_002_IFACE_SETCOLOUR
Packet: 2 PACKETTYPE_002_IFACE_SETCOLOUR
Packet: 2 PACKETTYPE_002_IFACE_SETCOLOUR
Packet: 2 PACKETTYPE_002_IFACE_SETCOLOUR
